0.0027834,0.0068469,6.4829e-05,0.00091208,0.0051529,0.008293,0.0011192,0.003322
0.0044061,0.010081,0.00013804,0.0015775,0.0077635,0.01202,0.0019047,0.0051849
0.006981,0.014842,0.00029478,0.0027331,0.0117,0.017419,0.0032466,0.0080981
0.010894,0.021554,0.00061529,0.0046543,0.017385,0.024907,0.0054414,0.012462
0.016621,0.030679,0.001241,0.0077239,0.025298,0.034923,0.008893,0.018757
0.024699,0.042663,0.0024055,0.012438,0.035932,0.047873,0.014113,0.027516
0.03567,0.057856,0.004468,0.019386,0.049713,0.064046,0.021694,0.039255
0.049992,0.076428,0.0079364,0.029194,0.066916,0.083537,0.032246,0.054384
0.067932,0.098301,0.013463,0.04243,0.087577,0.10619,0.046295,0.073109
0.089478,0.12311,0.021792,0.059475,0.11144,0.13157,0.06416,0.095346
0.11428,0.15021,0.03364,0.0804,0.13794,0.15899,0.085835,0.12068
0.14165,0.17877,0.049536,0.10489,0.16627,0.18762,0.11093,0.14838
0.17067,0.20786,0.069639,0.13224,0.19549,0.21654,0.13869,0.17752
0.2003,0.23657,0.093631,0.16145,0.22463,0.24487,0.16808,0.20707
0.22954,0.2641,0.12072,0.19139,0.25282,0.2719,0.198,0.23606
0.25754,0.28987,0.14981,0.22098,0.27939,0.29708,0.22739,0.2637
0.28374,0.31354,0.1797,0.24937,0.30393,0.32012,0.25546,0.28945
0.3079,0.33505,0.20947,0.2761,0.32633,0.341,0.28178,0.31313
0.33024,0.35471,0.23876,0.30122,0.34688,0.36004,0.30643,0.33497
0.35158,0.37332,0.26822,0.32554,0.36639,0.37804,0.33024,0.3558
0.37382,0.39256,0.3003,0.35117,0.3866,0.39661,0.35528,0.37747
0.40107,0.41597,0.3413,0.38291,0.41124,0.41917,0.38622,0.40398
0.4436,0.45221,0.40817,0.433,0.44948,0.45405,0.43493,0.44528
0.53593,0.53042,0.55874,0.54272,0.53216,0.52924,0.54148,0.53485
1,1,1,1,1,1,1,1
0.0069364,0.014762,0.00029167,0.0027122,0.011633,0.01733,0.0032225,0.008048
0.0098384,0.01979,0.00051973,0.0041196,0.015879,0.022951,0.004834,0.01129
0.013962,0.026524,0.00092861,0.0062658,0.021672,0.030382,0.0072602,0.015845
0.019621,0.03523,0.0016366,0.0094284,0.029308,0.039865,0.01079,0.022025
0.027148,0.046146,0.0028193,0.013939,0.039064,0.051602,0.015761,0.03015
0.036863,0.059451,0.004724,0.020173,0.051176,0.065731,0.022547,0.040522
0.049039,0.075228,0.0076793,0.028519,0.065794,0.082285,0.031524,0.053383
0.063848,0.093432,0.012091,0.039334,0.082945,0.10117,0.043025,0.068865
0.081318,0.11387,0.018422,0.052886,0.10251,0.12215,0.057279,0.086953
0.10131,0.1362,0.027143,0.069297,0.12419,0.14486,0.074364,0.10746
0.1235,0.15998,0.038666,0.088501,0.14758,0.16881,0.094164,0.13004
0.14742,0.18465,0.053268,0.11022,0.17215,0.19348,0.11636,0.1542
0.17249,0.20966,0.071014,0.134,0.1973,0.21831,0.14047,0.17935
0.1981,0.23447,0.091729,0.15924,0.22249,0.24281,0.16587,0.20488
0.22366,0.25862,0.11501,0.18528,0.24719,0.26653,0.19192,0.23025
0.2487,0.28179,0.1403,0.21154,0.27104,0.28919,0.21804,0.25498
0.2729,0.3038,0.16703,0.23755,0.29381,0.31064,0.24379,0.27881
0.29621,0.32468,0.19482,0.26311,0.31552,0.33094,0.269,0.30168
0.3189,0.34476,0.22369,0.28843,0.33647,0.35041,0.29388,0.32389
0.34178,0.3648,0.25453,0.31434,0.35744,0.3698,0.31928,0.34624
0.36663,0.38635,0.28978,0.34285,0.38007,0.39062,0.34716,0.37047
0.3973,0.41274,0.33553,0.37851,0.40784,0.41606,0.38193,0.40032
0.44346,0.45209,0.40795,0.43283,0.44936,0.45394,0.43477,0.44515
0.53779,0.53199,0.56176,0.54493,0.53383,0.53076,0.54362,0.53665
1,1,1,1,1,1,1,1
5.2233e-05,0.0002378,9.5209e-08,8.0223e-06,0.00014725,0.00032865,1.131e-05,7.0328e-05
0.00011944,0.00047875,3.696e-07,2.1468e-05,0.00030865,0.0006439,2.9406e-05,0.00015685
0.0002742,0.00096688,1.4442e-06,5.7722e-05,0.00064914,0.0012652,7.6807e-05,0.00035115
0.0006142,0.001912,5.4221e-06,0.00015076,0.0013354,0.002436,0.00019504,0.0007676
0.0013288,0.0036695,1.9241e-05,0.00037791,0.0026621,0.0045565,0.00047591,0.0016222
0.0027608,0.0068,6.3966e-05,0.00090325,0.0051155,0.0082385,0.0011087,0.0032958
0.0054859,0.012121,0.00019808,0.0020493,0.0094391,0.014345,0.0024553,0.0064118
0.010392,0.020719,0.00056905,0.0043987,0.016671,0.023982,0.0051514,0.011905
0.018712,0.033866,0.0015121,0.0089059,0.028102,0.038386,0.01021,0.021037
0.031942,0.052805,0.0037074,0.016963,0.045098,0.058695,0.019062,0.035282
0.051565,0.078402,0.0083692,0.030316,0.068763,0.085593,0.033444,0.056035
0.078596,0.11075,0.017356,0.050723,0.099499,0.11896,0.055014,0.084145
0.11305,0.1489,0.032999,0.079338,0.13665,0.15768,0.08474,0.11943
0.15365,0.19094,0.057447,0.11604,0.17845,0.19975,0.12228,0.16047
0.19799,0.23437,0.091639,0.15913,0.22238,0.24271,0.16576,0.20478
0.24312,0.27667,0.13445,0.20563,0.26575,0.28419,0.21217,0.24948
0.28629,0.31582,0.18275,0.25217,0.30631,0.32234,0.25822,0.29195
0.32554,0.35059,0.23247,0.29591,0.34257,0.35606,0.30123,0.33038
0.35992,0.38056,0.2801,0.33513,0.37398,0.38502,0.33961,0.36394
0.38961,0.40615,0.32385,0.36953,0.40089,0.40971,0.37318,0.39284
0.41612,0.42883,0.36461,0.40057,0.4248,0.43155,0.40341,0.41861
0.44326,0.45193,0.40764,0.4326,0.44918,0.45378,0.43455,0.44496
0.48076,0.48371,0.46848,0.47711,0.48278,0.48435,0.47778,0.48134
0.56161,0.55221,0.60017,0.57316,0.55519,0.5502,0.57105,0.55977
1,1,1,1,1,1,1,1
0.00022829,0.00082808,1.0693e-06,4.6411e-05,0.000551,0.0010902,6.2152e-05,0.00029398
0.00045723,0.0014898,3.3411e-06,0.00010609,0.0010256,0.0019169,0.00013868,0.00057655
0.00092059,0.0026915,1.0534e-05,0.00024409,0.0019175,0.0033833,0.00031136,0.0011365
0.0018153,0.0047748,3.2116e-05,0.00054801,0.0035178,0.0058673,0.00068262,0.0021951
0.0034722,0.008249,9.3265e-05,0.0011873,0.0062772,0.0099165,0.0014456,0.004116
0.0064093,0.013814,0.00025601,0.0024678,0.010843,0.016261,0.0029404,0.0074548
0.011376,0.02235,0.00066109,0.0049022,0.018067,0.025787,0.0057223,0.012996
0.019362,0.034842,0.0016007,0.0092786,0.028964,0.039444,0.010624,0.021743
0.031518,0.052224,0.0036248,0.016692,0.04457,0.058078,0.018767,0.03483
0.048973,0.075144,0.0076615,0.028473,0.065716,0.082198,0.031474,0.053313
0.072525,0.10371,0.015085,0.045966,0.092741,0.11174,0.050019,0.07787
0.1023,0.13729,0.027618,0.070137,0.12526,0.14596,0.075234,0.10848
0.13754,0.17457,0.046965,0.10113,0.16208,0.18342,0.1071,0.14425
0.17663,0.21371,0.074182,0.13801,0.2014,0.22232,0.14452,0.18348
0.21738,0.25274,0.10905,0.17882,0.24116,0.26077,0.18546,0.22403
0.2576,0.28992,0.14987,0.22104,0.27944,0.29713,0.22745,0.26375
0.29541,0.32396,0.19383,0.26222,0.31478,0.33024,0.26812,0.3009
0.32962,0.35417,0.23793,0.30052,0.34631,0.35952,0.30574,0.33437
0.35979,0.38044,0.2799,0.33497,0.37386,0.38491,0.33946,0.3638
0.38637,0.40336,0.31896,0.36575,0.39796,0.40702,0.36949,0.38968
0.41097,0.42443,0.35658,0.39452,0.42016,0.42732,0.39752,0.4136
0.43742,0.44696,0.39828,0.42569,0.44394,0.449,0.42783,0.43929
0.4754,0.47918,0.45972,0.47074,0.47799,0.47999,0.47159,0.47614
0.55784,0.54901,0.59413,0.5687,0.55181,0.54712,0.56672,0.55611
1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0
